x,y,exciton_centre,exciton_fwhm,exciton_peak_height,exciton_peak_height_norm,exciton_amp,exciton_scale,exciton_eta,trion_centre,trion_fwhm,trion_peak_height,trion_peak_height_norm,trion_amp,trion_scale,trion_eta,rmse,ok,n_starts,n_params_at_bounds
40,0,1.9703793044575533,0.04118793301114025,62.67375717784605,0.8713185464432562,0.05067898156035894,0.04118793301114025,0.7638113034079834,1.9102984452298726,0.049999999999999996,5.89593740806647,0.08196795347276245,0.004376733724618613,0.049999999999999996,0.010000000000000002,0.054588220735653135,True,5,2
41,0,1.9715253268119728,0.03941330356774389,61.75931953514984,0.8613277489335611,0.04727530595303375,0.03941330356774389,0.7309698230524776,1.9238177130184837,0.049999999999999996,7.8084758406299155,0.1089010851970933,0.008512606183531748,0.049999999999999996,0.9899999999999999,0.05514154241761664,True,5,2
42,0,1.9709651717823269,0.041331895548550775,62.66100862563036,0.786785591092261,0.046583509289159636,0.041331895548550775,0.7970031540771673,1.9084406492752501,0.049999999999999996,5.536785464982819,0.06952111241688018,0.003712122585909299,0.049999999999999996,0.010000000000000002,0.050572046313524396,True,5,2
43,0,1.9712067689824813,0.04102290906588727,60.250157820785255,0.7466859293181685,0.044087422937475446,0.04102290906588727,0.8079210713786051,1.9124282393059926,0.049999999999999996,5.808508840189925,0.0719854018339812,0.003843702532201635,0.049999999999999996,0.010000000000000002,0.04993654683859867,True,5,2
44,0,1.9717746938495981,0.04119453709574432,58.88086995463693,0.7625274536453737,0.0445083638535896,0.04119453709574432,0.7716625019266854,1.9113837895586911,0.049999999999999996,5.53941501241342,0.07173732363932099,0.00383046516390041,0.049999999999999996,0.010000000000000002,0.052504600832982924,True,5,2
45,0,1.9720219020176988,0.040984890273999146,59.088111952659,0.8261672876178567,0.047582877276128054,0.040984890273999146,0.7523635495930815,1.9100763793449997,0.049999999999999996,5.296678443663672,0.07405791653474328,0.003954361056934702,0.049999999999999996,0.010000000000000002,0.05724376515174371,True,5,2
46,0,1.9721618469746003,0.040404955577540244,55.902376375041335,0.8437226875586661,0.048280639912764524,0.040404955577540244,0.7705751202476987,1.910690768988259,0.049999999999999996,5.281296666334028,0.07970948832692938,0.0042561276097408994,0.049999999999999996,0.010000000000000002,0.060914368306665204,True,5,2
47,0,1.9732035945076398,0.03835754433822202,54.03050721765544,0.8394788796360446,0.04623205227196843,0.03835754433822202,0.8022761037915926,1.928652727727028,0.049999999999999996,6.601823296105831,0.10257337029697704,0.008017963145377727,0.049999999999999996,0.9899999999999999,0.06135921466444415,True,5,2
48,0,1.9739657043542718,0.035820770364308724,52.23463863965138,0.8091822802429811,0.041145449961084726,0.035820770364308724,0.7759090403981789,1.9392397369561247,0.049999999999999996,8.714807561288767,0.13500366879094933,0.010552976756416943,0.049999999999999996,0.9899999999999999,0.06140925453303252,True,5,2
49,0,1.9739860236141915,0.03807953311877476,56.13737030511574,0.8478063325017926,0.046197800150260926,0.03807953311877476,0.794564192503039,1.9319470112618427,0.049999999999999996,7.11710443626375,0.10748501715248929,0.008401904016113772,0.049999999999999996,0.9899999999999999,0.05887697094705154,True,5,2
50,0,1.9731009267918942,0.03996395792893165,55.94031105674209,0.8017196957126491,0.04617181390671582,0.03996395792893165,0.810729043437427,1.9000000000000001,0.049999999999999996,5.0067597741248155,0.07175537366151091,0.005608974309644034,0.049999999999999996,0.9899999999999999,0.05640372309084711,True,5,3
51,0,1.9735685935960885,0.0392260802750733,55.883839283193296,0.8032871248291489,0.04622170642170444,0.0392260802750733,0.8510932123918078,1.9000000000000001,0.049999999999999996,4.742174547217349,0.06816510473033706,0.00532833015475938,0.049999999999999996,0.9899999999999999,0.0547743943659344,True,5,3
52,0,1.9743835810893042,0.03915206503466353,52.98030692524385,0.8019897067576622,0.04648267191352394,0.03915206503466353,0.8715689625732695,1.9000000000000008,0.049999999999999996,4.549244747147995,0.06886421903674661,0.005382978524408372,0.049999999999999996,0.9899999999999999,0.06026227112397374,True,5,3
53,0,1.9747660781472454,0.040378276709140674,46.292529292225225,0.7893492148032931,0.047351424429703026,0.040378276709140674,0.8794988151677656,1.9083765481958617,0.049999999999999996,4.5968893725360385,0.0783830797803985,0.004185308852383446,0.049999999999999996,0.010000000000000002,0.06380714188979034,True,5,2
54,0,1.9757220095738524,0.040020454885743094,32.12594411513735,0.7623041309569387,0.04769463409349742,0.040020454885743094,0.9899999999999999,1.9000000000000001,0.049999999999999996,4.022958952454829,0.09545924057937691,0.007461858265188779,0.049999999999999996,0.9899999999999999,0.08374295755939616,True,5,4
55,0,1.975902709558773,0.04653659028015346,17.401204829096596,0.7221017467097396,0.052535389094960756,0.04653659028015346,0.9899999999999893,1.9000000000000001,0.049999999999999996,3.18838449928142,0.13230911530123632,0.010342339406622476,0.049999999999999996,0.9899999999999999,0.1376019785522608,True,5,4
56,0,1.9740920373040203,0.049999999999999996,6.179110649301753,0.3719402660777158,0.029073917964463823,0.049999999999999996,0.9899999999999999,1.9000000000000001,0.049999999999999996,3.579918568873054,0.21548665181997706,0.016844161384080097,0.049999999999999996,0.9899999999999999,0.2017575485935398,True,5,5
