# RamanPL_2D export
# map_kind: integration
# spectrum_type: Raman
# x_unit: cm^-1
# coord_mode: real
# step_size: 0.5
# step_unit: um
# integration_range: (340, 430)
# background_remove: True
# baseline_method: poly
# 
x	y	integration_area
3.0	18.5	743.7075467815997
3.5	18.5	435.5548366741905
4.0	18.5	232.13796308129128
4.5	18.5	186.93413794114593
5.0	18.5	150.68943735643182
5.5	18.5	132.91340035277284
6.0	18.5	123.53695362680301
6.5	18.5	128.50220794934324
7.0	18.5	112.56070865387186
7.5	18.5	138.60364110035155
8.0	18.5	114.71277445750759
8.5	18.5	143.18583342995888
9.0	18.5	122.21342675806319
9.5	18.5	109.32547442555526
10.0	18.5	129.909383769222
0.0	19.0	97.97944324689904
0.5	19.0	132.01462257615074
1.0	19.0	115.88324871238272
1.5	19.0	154.3715100267061
2.0	19.0	2015.9536005574923
2.5	19.0	1850.555474306446
3.0	19.0	691.1348885067081
3.5	19.0	202.37005083404782
4.0	19.0	149.35738173437954
4.5	19.0	134.03560291641418
5.0	19.0	98.9269628443706
5.5	19.0	121.30505964698568
6.0	19.0	87.08868841736613
6.5	19.0	136.8668835990831
7.0	19.0	149.72159518038168
7.5	19.0	123.77941203072572
8.0	19.0	137.9687663067128
8.5	19.0	122.92525333120835
9.0	19.0	131.91165305818086
9.5	19.0	113.4556864821725
10.0	19.0	112.74319497186379
0.0	19.5	92.46477004608712
0.5	19.5	113.70017439098821
1.0	19.5	124.38650409614587
1.5	19.5	131.08769783819807
2.0	19.5	252.62416908040103
2.5	19.5	280.95021913100715
3.0	19.5	174.77155265790893
3.5	19.5	131.72331999723875
4.0	19.5	103.52739496015711
4.5	19.5	148.31986780018138
5.0	19.5	120.20696015584394
5.5	19.5	108.96015018731705
